itrial,dgp,method,rmse,coverage,width,coverage_type,size
5,max,CV+ RF,1.4773857821848693,0.85,3.903021534000434,Overall,200
5,max,CV+ RF,1.249942543068989,0.9058823529411765,3.903597417921272,Interior,85
5,max,CV+ RF,1.6251647654197998,0.808695652173913,3.90259588066764,Exterior,115
6,max,XBART,1.3281332449378986,0.81,3.3672558327444424,Overall,200
6,max,XBART,1.1099597505972676,0.8842105263157894,3.343219853404962,Interior,95
6,max,XBART,1.498400962635993,0.7428571428571429,3.3890026711944494,Exterior,105
6,max,XBART-GP,1.1844587622993967,0.85,3.6204432814488756,Overall,200
6,max,XBART-GP,1.0704686226468532,0.8736842105263158,3.458444150751222,Interior,95
6,max,XBART-GP,1.278867505221769,0.8285714285714286,3.7670139235086584,Exterior,105
6,max,jackknife+ XBART,1.320733107012471,0.83,3.5929313540673924,Overall,200
6,max,jackknife+ XBART,1.102509122129496,0.8947368421052632,3.596411272855567,Interior,95
6,max,jackknife+ XBART,1.49089996271278,0.7714285714285715,3.5897828561161873,Exterior,105
6,max,jackknife+ RF,1.2392251514675814,0.865,3.600862955383046,Overall,200
6,max,jackknife+ RF,1.0509338755128141,0.9052631578947369,3.587630604298061,Interior,95
6,max,jackknife+ RF,1.3877419280784833,0.8285714285714286,3.612835082555175,Exterior,105
6,max,CV+ XBART,1.3354381592046278,0.825,3.6730072768714717,Overall,200
6,max,CV+ XBART,1.0984250806143174,0.9052631578947369,3.6687512434103082,Interior,95
6,max,CV+ XBART,1.518325951354147,0.7523809523809524,3.6768579738125253,Exterior,105
6,max,CV+ RF,1.24015039123508,0.86,3.507059401533703,Overall,200
6,max,CV+ RF,1.044458175306559,0.9052631578947369,3.485548891668263,Interior,95
6,max,CV+ RF,1.393726676010545,0.819047619047619,3.5265212914119584,Exterior,105
7,max,XBART,1.4158681391561965,0.785,3.4854826246268624,Overall,200
7,max,XBART,1.1765900357048784,0.8863636363636364,3.490221308680532,Interior,88
7,max,XBART,1.5786309496708284,0.7053571428571429,3.481759372870407,Exterior,112
7,max,XBART-GP,1.217374228390592,0.865,3.7340725041120497,Overall,200
7,max,XBART-GP,1.1421553181958561,0.875,3.5604803615669494,Interior,88
7,max,XBART-GP,1.2733615191695755,0.8571428571428571,3.8704663303974867,Exterior,112
7,max,jackknife+ XBART,1.4012068688950152,0.79,3.4182139030567136,Overall,200
7,max,jackknife+ XBART,1.1621598834849491,0.8522727272727273,3.415941299601481,Interior,88
7,max,jackknife+ XBART,1.5635980871366861,0.7410714285714286,3.419999520057254,Exterior,112
7,max,jackknife+ RF,1.1807732761834504,0.865,3.5534368528773355,Overall,200
7,max,jackknife+ RF,1.0587276475235596,0.8863636363636364,3.54720406901258,Interior,88
7,max,jackknife+ RF,1.2684549571311012,0.8482142857142857,3.5583340401996435,Exterior,112
7,max,CV+ XBART,1.4164607998803171,0.815,3.62826583089271,Overall,200
7,max,CV+ XBART,1.173312817873826,0.8977272727272727,3.624736976230073,Interior,88
7,max,CV+ XBART,1.5814942591802787,0.75,3.631038502413354,Exterior,112
7,max,CV+ RF,1.1754369244925793,0.875,3.6397306809221397,Overall,200
7,max,CV+ RF,1.0599640005712614,0.8863636363636364,3.6311395322511406,Interior,88
7,max,CV+ RF,1.2587561484865293,0.8660714285714286,3.6464808691636392,Exterior,112
8,max,XBART,1.2031043341132612,0.85,3.514725685310008,Overall,200
8,max,XBART,1.0967353777376299,0.8764044943820225,3.5228506266369166,Interior,89
8,max,XBART,1.2820320028432581,0.8288288288288288,3.5082110927145584,Exterior,111
8,max,XBART-GP,1.1457278826170134,0.885,3.710041059287728,Overall,200
8,max,XBART-GP,1.045855978573837,0.8876404494382022,3.5893340161672516,Interior,89
8,max,XBART-GP,1.2199134713682416,0.8828828828828829,3.8068241839518926,Exterior,111
8,max,jackknife+ XBART,1.2099561499044076,0.855,3.579073457509244,Overall,200
8,max,jackknife+ XBART,1.099534339125296,0.8764044943820225,3.577719049735634,Interior,89
8,max,jackknife+ XBART,1.2916918650450042,0.8378378378378378,3.5801594241025,Exterior,111
8,max,jackknife+ RF,1.1756330525328595,0.875,3.580628804084704,Overall,200
8,max,jackknife+ RF,1.1355228451929225,0.8764044943820225,3.5747927774342734,Interior,89
8,max,jackknife+ RF,1.2068309147244562,0.8738738738738738,3.585308140768382,Exterior,111
8,max,CV+ XBART,1.2140070399574459,0.86,3.754772452360326,Overall,200
8,max,CV+ XBART,1.103812893595815,0.8764044943820225,3.7559648519101203,Interior,89
8,max,CV+ XBART,1.2956085222023175,0.8468468468468469,3.7538163842528336,Exterior,111
8,max,CV+ RF,1.1580652275338077,0.885,3.7041512513770103,Overall,200
8,max,CV+ RF,1.118491393341066,0.8876404494382022,3.6963771844160367,Interior,89
8,max,CV+ RF,1.1888444215626135,0.8828828828828829,3.7103845122736456,Exterior,111
9,max,XBART,1.233026694237925,0.795,3.3964126370381225,Overall,200
9,max,XBART,1.1033003034659241,0.8476190476190476,3.361817263788159,Interior,105
9,max,XBART,1.3621092466415965,0.7368421052631579,3.4346496285249235,Exterior,95
9,max,XBART-GP,1.1372042804909184,0.85,3.5022669591143005,Overall,200
9,max,XBART-GP,1.10273046460672,0.8476190476190476,3.429526736091557,Interior,105
9,max,XBART-GP,1.1741298904579216,0.8526315789473684,3.582664047718385,Exterior,95
9,max,jackknife+ XBART,1.3001158684195937,0.835,3.568436361696645,Overall,200
9,max,jackknife+ XBART,1.155159943635453,0.8857142857142857,3.5643847480279285,Interior,105
9,max,jackknife+ XBART,1.4434929575180562,0.7789473684210526,3.5729144610146997,Exterior,95
9,max,jackknife+ RF,1.1465737906414635,0.85,3.5237125655284762,Overall,200
9,max,jackknife+ RF,1.0955875601374372,0.8952380952380953,3.5114083991131166,Interior,105
9,max,jackknife+ RF,1.2004101087578238,0.8,3.537311907355979,Exterior,95
9,max,CV+ XBART,1.2935485109886733,0.845,3.6094581511681576,Overall,200
9,max,CV+ XBART,1.1560631795378877,0.8952380952380953,3.614500302234659,Interior,105
9,max,CV+ XBART,1.4302113652127804,0.7894736842105263,3.603885247357813,Exterior,95
9,max,CV+ RF,1.1415777818471864,0.88,3.58563317050192,Overall,200
9,max,CV+ RF,1.0880661703180488,0.9333333333333333,3.5679125589563507,Interior,105
9,max,CV+ RF,1.1979444119755045,0.8210526315789474,3.605219109578603,Exterior,95
