itrial,n,dgp,method,rmse,coverage,width,coverage_type,time,num_outliers
2,150,linear,jackknife+ RF,4.110404982592472,0.6933333333333334,8.869314203192987,Overall,6.4853620529174805,83
2,150,linear,jackknife+ RF,3.03376988792009,0.835820895522388,8.83767223013555,Interior,6.4853620529174805,83
2,150,linear,jackknife+ RF,4.806700225798219,0.5783132530120482,8.894856518793565,Exterior,6.4853620529174805,83
2,150,linear,CV+ XBART,2.8936833430246787,0.8133333333333334,6.89606655398395,Overall,3.406097173690796,83
2,150,linear,CV+ XBART,1.79700512627973,0.9552238805970149,6.836909556628422,Interior,3.406097173690796,83
2,150,linear,CV+ XBART,3.539199174367647,0.6987951807228916,6.943819792813107,Exterior,3.406097173690796,83
2,150,linear,CV+ RF,4.166807678213653,0.68,9.11200017877805,Overall,0.39418578147888184,83
2,150,linear,CV+ RF,3.1310277169707947,0.8208955223880597,9.07763521691094,Interior,0.39418578147888184,83
2,150,linear,CV+ RF,4.843974667720019,0.5662650602409639,9.139740569682823,Exterior,0.39418578147888184,83
2,200,linear,XBART,3.170260152083059,0.635,5.521590876338966,Overall,0.48432302474975586,105
2,200,linear,XBART,2.020698455049483,0.8105263157894737,5.5445500498764275,Interior,0.48432302474975586,105
2,200,linear,XBART,3.9305927978752226,0.47619047619047616,5.500818290757451,Exterior,0.48432302474975586,105
2,200,linear,XBART-GP,1.9054387814685265,0.915,6.290723882356907,Overall,3.0628247261047363,105
2,200,linear,XBART-GP,1.6837739292318457,0.8947368421052632,5.722315739290957,Interior,3.0628247261047363,105
2,200,linear,XBART-GP,2.085791841717883,0.9333333333333333,6.804997916559433,Exterior,3.0628247261047363,105
2,200,linear,jackknife+ XBART,3.0059370990696292,0.715,5.805509078351341,Overall,83.10769724845886,105
2,200,linear,jackknife+ XBART,1.9449851365106519,0.8526315789473684,5.791600845185946,Interior,83.10769724845886,105
2,200,linear,jackknife+ XBART,3.713232049350678,0.5904761904761905,5.818092717881937,Exterior,83.10769724845886,105
2,200,linear,jackknife+ RF,4.304272527764338,0.64,8.41592492648814,Overall,11.651263952255249,105
2,200,linear,jackknife+ RF,3.226452508551364,0.7473684210526316,8.384932419679854,Interior,11.651263952255249,105
2,200,linear,jackknife+ RF,5.0863054218064985,0.5428571428571428,8.443965765981352,Exterior,11.651263952255249,105
2,200,linear,CV+ XBART,2.962999693365895,0.77,6.2062849817666255,Overall,3.972280740737915,105
2,200,linear,CV+ XBART,1.8344308371731461,0.9578947368421052,6.197174828614717,Interior,3.972280740737915,105
2,200,linear,CV+ XBART,3.6983721894419586,0.6,6.214527501285019,Exterior,3.972280740737915,105
2,200,linear,CV+ RF,4.321692555744773,0.66,8.656997869756829,Overall,0.5264286994934082,105
2,200,linear,CV+ RF,3.2406541968330727,0.7789473684210526,8.658705449136475,Interior,0.5264286994934082,105
2,200,linear,CV+ RF,5.106233860542693,0.5523809523809524,8.65545291698477,Exterior,0.5264286994934082,105
2,300,linear,XBART,2.865303427998232,0.69,5.422283418469921,Overall,0.628922700881958,145
2,300,linear,XBART,1.9882526394367384,0.8387096774193549,5.409528058917394,Interior,0.628922700881958,145
2,300,linear,XBART,3.5721635420571354,0.5310344827586206,5.43591845799159,Exterior,0.628922700881958,145
2,300,linear,XBART-GP,1.6366911483152904,0.9233333333333333,6.06761195424567,Overall,4.643423557281494,145
2,300,linear,XBART-GP,1.5399647811940713,0.9161290322580645,5.664528623633459,Interior,4.643423557281494,145
2,300,linear,XBART-GP,1.7341323732589438,0.9310344827586207,6.498494135244931,Exterior,4.643423557281494,145
2,300,linear,jackknife+ XBART,2.6810213910074063,0.69,5.257277065936305,Overall,153.09973645210266,145
2,300,linear,jackknife+ XBART,1.834738919283419,0.8451612903225807,5.242517955539055,Interior,153.09973645210266,145
2,300,linear,jackknife+ XBART,3.357535364449927,0.5241379310344828,5.273054046016122,Exterior,153.09973645210266,145
2,300,linear,jackknife+ RF,3.870746731227838,0.6866666666666666,8.183561396139842,Overall,28.313785314559937,145
2,300,linear,jackknife+ RF,3.0442191561892806,0.7741935483870968,8.149193092357361,Interior,28.313785314559937,145
2,300,linear,jackknife+ RF,4.592630667675216,0.593103448275862,8.220299927769391,Exterior,28.313785314559937,145
2,300,linear,CV+ XBART,2.637686044287914,0.7733333333333333,6.0405599003868895,Overall,4.7429726123809814,145
2,300,linear,CV+ XBART,1.8249103285971533,0.9032258064516129,6.022183389977263,Interior,4.7429726123809814,145
2,300,linear,CV+ XBART,3.291598663912446,0.6344827586206897,6.060203756342008,Exterior,4.7429726123809814,145
2,300,linear,CV+ RF,3.889125280332467,0.6933333333333334,8.324683769759313,Overall,0.8390772342681885,145
2,300,linear,CV+ RF,3.0586913499558066,0.8064516129032258,8.29793624349153,Interior,0.8390772342681885,145
2,300,linear,CV+ RF,4.614423977815561,0.5724137931034483,8.35327595301108,Exterior,0.8390772342681885,145
2,500,linear,XBART,2.503374686855864,0.698,4.863436887260603,Overall,0.8571457862854004,203
2,500,linear,XBART,1.8754898752188296,0.8080808080808081,4.839161659669003,Interior,0.8571457862854004,203
2,500,linear,XBART,3.207715541941763,0.5369458128078818,4.898952860633533,Exterior,0.8571457862854004,203
2,500,linear,XBART-GP,1.6178159605771962,0.918,5.490238540719729,Overall,6.997740030288696,203
2,500,linear,XBART-GP,1.4279718333155094,0.9259259259259259,5.171408153981078,Interior,6.997740030288696,203
2,500,linear,XBART-GP,1.8609951318506093,0.9064039408866995,5.956704673041796,Exterior,6.997740030288696,203
2,500,linear,jackknife+ XBART,2.486458155913799,0.704,4.7980779991395535,Overall,336.0274770259857,203
2,500,linear,jackknife+ XBART,1.8846768895432755,0.8148148148148148,4.787681066393812,Interior,336.0274770259857,203
2,500,linear,jackknife+ XBART,3.16717384866423,0.541871921182266,4.813289275127163,Exterior,336.0274770259857,203
2,500,linear,jackknife+ RF,3.5955385938641404,0.712,7.6133432037546385,Overall,94.49145364761353,203
2,500,linear,jackknife+ RF,2.8431589227647143,0.7912457912457912,7.587604237362798,Interior,94.49145364761353,203
2,500,linear,jackknife+ RF,4.473861552595912,0.5960591133004927,7.651000706308214,Exterior,94.49145364761353,203
2,500,linear,CV+ XBART,2.4897859929904684,0.744,5.157100153781054,Overall,6.2066144943237305,203
2,500,linear,CV+ XBART,1.8767190170488748,0.8518518518518519,5.149570273290339,Interior,6.2066144943237305,203
2,500,linear,CV+ XBART,3.1804986810144666,0.5862068965517241,5.168116776962054,Exterior,6.2066144943237305,203
2,500,linear,CV+ RF,3.6381245268489417,0.746,8.176144924615015,Overall,1.6201846599578857,203
2,500,linear,CV+ RF,2.8667043767988116,0.8316498316498316,8.14025037849907,Interior,1.6201846599578857,203
2,500,linear,CV+ RF,4.536242028361651,0.6206896551724138,8.22866059060731,Exterior,1.6201846599578857,203
3,50,linear,XBART,4.10001665010771,0.64,6.874110717798854,Overall,0.12764739990234375,43
3,50,linear,XBART,2.057997221808394,1.0,6.4747998322874665,Interior,0.12764739990234375,43
3,50,linear,XBART,4.34248711985672,0.5813953488372093,6.939114815440241,Exterior,0.12764739990234375,43
3,50,linear,XBART-GP,3.0272972457281035,0.76,7.540468434867225,Overall,0.36555957794189453,43
3,50,linear,XBART-GP,1.9177513495088117,1.0,6.56622290340632,Interior,0.36555957794189453,43
3,50,linear,XBART-GP,3.1713911518296576,0.7209302325581395,7.699066544639931,Exterior,0.36555957794189453,43
3,50,linear,jackknife+ XBART,3.449773214134855,0.84,10.19364862775135,Overall,6.792140960693359,43
3,50,linear,jackknife+ XBART,1.9073204595771844,1.0,9.948696978254773,Interior,6.792140960693359,43
3,50,linear,jackknife+ XBART,3.639517160984933,0.813953488372093,10.233524477669397,Exterior,6.792140960693359,43
3,50,linear,jackknife+ RF,4.555235894461255,0.82,11.22956610222297,Overall,0.9566729068756104,43
3,50,linear,jackknife+ RF,2.881764354673929,1.0,11.123632394585114,Interior,0.9566729068756104,43
3,50,linear,jackknife+ RF,4.772442069375225,0.7906976744186046,11.246811124396576,Exterior,0.9566729068756104,43
3,50,linear,CV+ XBART,3.7057018436520095,0.84,10.708147236647731,Overall,1.2471668720245361,43
3,50,linear,CV+ XBART,2.191406444080753,1.0,11.047867301926491,Interior,1.2471668720245361,43
3,50,linear,CV+ XBART,3.896914319794348,0.813953488372093,10.652843970207002,Exterior,1.2471668720245361,43
3,50,linear,CV+ RF,4.693015142698872,0.8,11.508147483032864,Overall,0.18382835388183594,43
3,50,linear,CV+ RF,2.924633677928086,1.0,11.474220060623683,Interior,0.18382835388183594,43
3,50,linear,CV+ RF,4.921110626747498,0.7674418604651163,11.513670551797151,Exterior,0.18382835388183594,43
3,100,linear,XBART,3.5963593415067026,0.64,6.507038764935319,Overall,0.2915682792663574,74
3,100,linear,XBART,2.799288108675859,0.6923076923076923,6.359803048965244,Interior,0.2915682792663574,74
3,100,linear,XBART,3.837305659353241,0.6216216216216216,6.558770232708587,Exterior,0.2915682792663574,74
3,100,linear,XBART-GP,2.4868501421452023,0.85,7.610476611107506,Overall,1.367293357849121,74
3,100,linear,XBART-GP,2.2209538725482023,0.8461538461538461,6.883259529179794,Interior,1.367293357849121,74
3,100,linear,XBART-GP,2.573760064220646,0.8513513513513513,7.8659853155685955,Exterior,1.367293357849121,74
3,100,linear,jackknife+ XBART,2.8674846510339647,0.85,7.838561608824412,Overall,28.396286725997925,74
3,100,linear,jackknife+ XBART,2.166522016925446,0.9615384615384616,7.817243669405717,Interior,28.396286725997925,74
3,100,linear,jackknife+ XBART,3.0760793831709803,0.8108108108108109,7.846051695647193,Exterior,28.396286725997925,74
3,100,linear,jackknife+ RF,4.073761064536265,0.79,10.060759419809772,Overall,2.945568799972534,74
3,100,linear,jackknife+ RF,2.813941775895515,0.9230769230769231,9.980876699851168,Interior,2.945568799972534,74
3,100,linear,jackknife+ RF,4.432188686376713,0.7432432432432432,10.08882632141685,Exterior,2.945568799972534,74
3,100,linear,CV+ XBART,2.9253435667354966,0.84,8.042806617281967,Overall,2.5019333362579346,74
3,100,linear,CV+ XBART,2.201225859262224,0.9615384615384616,7.917242840135103,Interior,2.5019333362579346,74
3,100,linear,CV+ XBART,3.1403718599173005,0.7972972972972973,8.086923620063299,Exterior,2.5019333362579346,74
3,100,linear,CV+ RF,4.1416557751637955,0.79,10.116818410270014,Overall,0.2742176055908203,74
3,100,linear,CV+ RF,2.9834045573932726,0.9230769230769231,10.104264044708835,Interior,0.2742176055908203,74
3,100,linear,CV+ RF,4.478044011370115,0.7432432432432432,10.121229403575294,Exterior,0.2742176055908203,74
3,150,linear,XBART,3.354247326740104,0.68,6.332463599727482,Overall,0.3968336582183838,91
3,150,linear,XBART,2.4070870334474583,0.7627118644067796,6.350222600643374,Interior,0.3968336582183838,91
3,150,linear,XBART,3.8456429721945193,0.6263736263736264,6.320949522210584,Exterior,0.3968336582183838,91
3,150,linear,XBART-GP,2.190661549198071,0.8933333333333333,6.987850673649821,Overall,2.4113800525665283,91
3,150,linear,XBART-GP,2.0154026850055913,0.8813559322033898,6.431940653200393,Interior,2.4113800525665283,91
3,150,linear,XBART-GP,2.297157040107478,0.9010989010989011,7.348275851743407,Exterior,2.4113800525665283,91
3,150,linear,jackknife+ XBART,3.132506831588827,0.8266666666666667,7.805816404271685,Overall,52.76888871192932,91
3,150,linear,jackknife+ XBART,2.2224848027006723,0.9322033898305084,7.797884298628473,Interior,52.76888871192932,91
3,150,linear,jackknife+ XBART,3.6016830227918635,0.7582417582417582,7.810959198040361,Exterior,52.76888871192932,91
3,150,linear,jackknife+ RF,3.842364460124154,0.82,10.310335099367164,Overall,6.435134649276733,91
3,150,linear,jackknife+ RF,2.9437362376609446,0.8813559322033898,10.27540434998411,Interior,6.435134649276733,91
3,150,linear,jackknife+ RF,4.32637616737149,0.7802197802197802,10.332982508307824,Exterior,6.435134649276733,91
3,150,linear,CV+ XBART,3.1021975489982068,0.86,8.16786429673458,Overall,3.3402655124664307,91
3,150,linear,CV+ XBART,2.194341989180391,0.9661016949152542,8.165353954324521,Interior,3.3402655124664307,91
3,150,linear,CV+ XBART,3.569485104291782,0.7912087912087912,8.16949188137407,Exterior,3.3402655124664307,91
3,150,linear,CV+ RF,3.837450316078873,0.8133333333333334,9.973219401708857,Overall,0.39188408851623535,91
3,150,linear,CV+ RF,2.966099521285433,0.8813559322033898,9.876061398963753,Interior,0.39188408851623535,91
3,150,linear,CV+ RF,4.309249830709894,0.7692307692307693,10.036211952939198,Exterior,0.39188408851623535,91
3,200,linear,XBART,3.24826211212801,0.69,6.330555832079605,Overall,0.48987245559692383,109
3,200,linear,XBART,2.4598032350836534,0.8131868131868132,6.329048345735014,Interior,0.48987245559692383,109
3,200,linear,XBART,3.782666699131634,0.5871559633027523,6.331814375725086,Exterior,0.48987245559692383,109
3,200,linear,XBART-GP,1.9881145616749563,0.925,7.2032644579106515,Overall,3.23857045173645,109
3,200,linear,XBART-GP,2.0216261627927508,0.8901098901098901,6.644895923050073,Interior,3.23857045173645,109
3,200,linear,XBART-GP,1.9596981113201446,0.9541284403669725,7.669425344812602,Exterior,3.23857045173645,109
3,200,linear,jackknife+ XBART,3.0065080060576013,0.74,6.887018393296256,Overall,84.74858283996582,109
3,200,linear,jackknife+ XBART,2.252860039907598,0.8571428571428571,6.875698504799805,Interior,84.74858283996582,109
3,200,linear,jackknife+ XBART,3.514006896902523,0.6422018348623854,6.8964689424079735,Exterior,84.74858283996582,109
3,200,linear,jackknife+ RF,3.773908123534788,0.78,9.28891383305255,Overall,11.928863525390625,109
3,200,linear,jackknife+ RF,3.1888073706269418,0.8571428571428571,9.273332535882215,Interior,11.928863525390625,109
3,200,linear,jackknife+ RF,4.200419040151559,0.7155963302752294,9.301922071974573,Exterior,11.928863525390625,109
3,200,linear,CV+ XBART,2.977128323165925,0.76,6.97486208840827,Overall,4.009005784988403,109
3,200,linear,CV+ XBART,2.2588696958853616,0.8681318681318682,6.953891035471855,Interior,4.009005784988403,109
3,200,linear,CV+ XBART,3.464540970623883,0.6697247706422018,6.992370031685457,Exterior,4.009005784988403,109
3,200,linear,CV+ RF,3.845254927701011,0.77,8.986722359086448,Overall,0.5358099937438965,109
3,200,linear,CV+ RF,3.268573006610921,0.8461538461538461,8.950802381620374,Interior,0.5358099937438965,109
3,200,linear,CV+ RF,4.2674275896031135,0.7064220183486238,9.016710597154455,Exterior,0.5358099937438965,109
3,300,linear,XBART,2.8846926311784293,0.6966666666666667,5.977959413735976,Overall,0.5975830554962158,137
3,300,linear,XBART,2.222631379209174,0.7730061349693251,5.976836836005157,Interior,0.5975830554962158,137
3,300,linear,XBART,3.5134784919277817,0.6058394160583942,5.97929503541571,Exterior,0.5975830554962158,137
3,300,linear,XBART-GP,1.8715012734453118,0.9266666666666666,6.690794452782205,Overall,4.531489133834839,137
3,300,linear,XBART-GP,1.7123567251600484,0.9447852760736196,6.356620494099939,Interior,4.531489133834839,137
3,300,linear,XBART-GP,2.044776359940484,0.9051094890510949,7.088388286834827,Exterior,4.531489133834839,137
3,300,linear,jackknife+ XBART,2.523464110693585,0.7866666666666666,6.22718239539631,Overall,149.96020817756653,137
3,300,linear,jackknife+ XBART,1.8240882256550721,0.8834355828220859,6.216892557508209,Interior,149.96020817756653,137
3,300,linear,jackknife+ XBART,3.1599821964606276,0.6715328467153284,6.239425049233978,Exterior,149.96020817756653,137
3,300,linear,jackknife+ RF,3.4546698652021544,0.7966666666666666,8.62024108843408,Overall,28.794146060943604,137
3,300,linear,jackknife+ RF,2.919875313333786,0.8588957055214724,8.603070897117536,Interior,28.794146060943604,137
3,300,linear,jackknife+ RF,3.998848969845524,0.7226277372262774,8.640669856204859,Exterior,28.794146060943604,137
3,300,linear,CV+ XBART,2.617199930864999,0.7766666666666666,6.470120115544559,Overall,4.711468935012817,137
3,300,linear,CV+ XBART,1.9733205987161249,0.8711656441717791,6.4677167825807205,Interior,4.711468935012817,137
3,300,linear,CV+ XBART,3.21969258997435,0.6642335766423357,6.472979555494238,Exterior,4.711468935012817,137
3,300,linear,CV+ RF,3.4595997419040856,0.7933333333333333,8.683693083582023,Overall,0.8493514060974121,137
3,300,linear,CV+ RF,2.9191660607782732,0.8588957055214724,8.674407638635184,Interior,0.8493514060974121,137
3,300,linear,CV+ RF,4.008785645641139,0.7153284671532847,8.694740729759651,Exterior,0.8493514060974121,137
3,500,linear,XBART,2.533509062568344,0.718,5.29966240869299,Overall,0.8382241725921631,193
3,500,linear,XBART,1.97964865623541,0.8175895765472313,5.290457744200404,Interior,0.8382241725921631,193
3,500,linear,XBART,3.224098365991446,0.5595854922279793,5.314304025269282,Exterior,0.8382241725921631,193
3,500,linear,XBART-GP,1.6341518393780763,0.922,5.935196313510007,Overall,7.2352893352508545,193
3,500,linear,XBART-GP,1.6038877019408162,0.9153094462540716,5.5920109876332305,Interior,7.2352893352508545,193
3,500,linear,XBART-GP,1.6811700197548052,0.9326424870466321,6.481092142754414,Exterior,7.2352893352508545,193
3,500,linear,jackknife+ XBART,2.4031540934764903,0.748,5.24662937448499,Overall,329.1617941856384,193
3,500,linear,jackknife+ XBART,1.8542851969152914,0.8599348534201955,5.243399585022102,Interior,329.1617941856384,193
3,500,linear,jackknife+ XBART,3.080940999098859,0.5699481865284974,5.251766915236838,Exterior,329.1617941856384,193
3,500,linear,jackknife+ RF,3.5905193382494955,0.716,7.800220031477005,Overall,93.61832809448242,193
3,500,linear,jackknife+ RF,3.019998780007273,0.8175895765472313,7.78139190885622,Interior,93.61832809448242,193
3,500,linear,jackknife+ RF,4.346372450521241,0.5544041450777202,7.830169428599184,Exterior,93.61832809448242,193
3,500,linear,CV+ XBART,2.436231941197057,0.762,5.717236272337219,Overall,6.131403923034668,193
3,500,linear,CV+ XBART,1.8916587341018314,0.8631921824104235,5.708556921571161,Interior,6.131403923034668,193
3,500,linear,CV+ XBART,3.1119463915750543,0.6010362694300518,5.731042286250067,Exterior,6.131403923034668,193
3,500,linear,CV+ RF,3.613900610035756,0.708,7.852573898587364,Overall,1.6205172538757324,193
3,500,linear,CV+ RF,3.0410197348277728,0.8013029315960912,7.834714676580982,Interior,1.6205172538757324,193
3,500,linear,CV+ RF,4.373177722124099,0.5595854922279793,7.880982091105287,Exterior,1.6205172538757324,193
4,50,linear,XBART,4.493201532846876,0.54,7.007593194203268,Overall,0.12490010261535645,46
4,50,linear,XBART,0.9335572936194639,1.0,6.508317752501117,Interior,0.12490010261535645,46
4,50,linear,XBART,4.676390478770425,0.5,7.051008450003456,Exterior,0.12490010261535645,46
4,50,linear,XBART-GP,4.0536843884611615,0.62,7.549976308699782,Overall,0.3664259910583496,46
4,50,linear,XBART-GP,1.0604302351244903,1.0,6.73763953341051,Interior,0.3664259910583496,46
4,50,linear,XBART-GP,4.214673660399029,0.5869565217391305,7.620614289159721,Exterior,0.3664259910583496,46
4,50,linear,jackknife+ XBART,3.632077834580628,0.84,10.650595904572882,Overall,6.7076945304870605,46
4,50,linear,jackknife+ XBART,1.196741915435343,1.0,10.598588594305909,Interior,6.7076945304870605,46
4,50,linear,jackknife+ XBART,3.770222877087253,0.8260869565217391,10.655118279378707,Exterior,6.7076945304870605,46
4,50,linear,jackknife+ RF,4.835914439622583,0.72,9.983881380734458,Overall,0.9547722339630127,46
4,50,linear,jackknife+ RF,1.6755959034880885,1.0,9.740712934101271,Interior,0.9547722339630127,46
4,50,linear,jackknife+ RF,5.017519170562727,0.6956521739130435,10.005026463050388,Exterior,0.9547722339630127,46
4,50,linear,CV+ XBART,3.7114568633797114,0.76,9.831564973685492,Overall,1.2411692142486572,46
4,50,linear,CV+ XBART,0.958694501532691,1.0,9.72102773557409,Interior,1.2411692142486572,46
4,50,linear,CV+ XBART,3.8591202586333577,0.7391304347826086,9.841176907434306,Exterior,1.2411692142486572,46
4,50,linear,CV+ RF,4.7958464995663315,0.78,11.73408523559256,Overall,0.184861421585083,46
4,50,linear,CV+ RF,1.7558078198273668,1.0,12.097998701071608,Interior,0.184861421585083,46
4,50,linear,CV+ RF,4.973135958347182,0.7608695652173914,11.702440586420467,Exterior,0.184861421585083,46
4,100,linear,XBART,3.3921508713340778,0.59,5.69988416194017,Overall,0.28910255432128906,71
4,100,linear,XBART,2.5962745144844157,0.6896551724137931,5.790111224231142,Interior,0.28910255432128906,71
4,100,linear,XBART,3.6678852834039053,0.5492957746478874,5.6630308548072374,Exterior,0.28910255432128906,71
4,100,linear,XBART-GP,2.4751662081793366,0.79,6.419939499828538,Overall,1.2822363376617432,71
4,100,linear,XBART-GP,2.431451524283217,0.6896551724137931,5.748046585141972,Interior,1.2822363376617432,71
4,100,linear,XBART-GP,2.492801006385657,0.8309859154929577,6.69437463399629,Exterior,1.2822363376617432,71
4,100,linear,jackknife+ XBART,2.7744782375879753,0.79,7.305574502601185,Overall,27.384174346923828,71
4,100,linear,jackknife+ XBART,1.968435680220308,0.9310344827586207,7.3641672336761514,Interior,27.384174346923828,71
4,100,linear,jackknife+ XBART,3.042898722926574,0.7323943661971831,7.281642260331126,Exterior,27.384174346923828,71
4,100,linear,jackknife+ RF,4.412106096219408,0.71,9.458524902210222,Overall,2.9659764766693115,71
4,100,linear,jackknife+ RF,3.277332082340305,0.8275862068965517,9.504000282531297,Interior,2.9659764766693115,71
4,100,linear,jackknife+ RF,4.799034173179503,0.6619718309859155,9.439950451093162,Exterior,2.9659764766693115,71
4,100,linear,CV+ XBART,2.7968382700064165,0.82,7.362808237598822,Overall,2.492671251296997,71
4,100,linear,CV+ XBART,2.0304904037662923,0.9310344827586207,7.374957446178456,Interior,2.492671251296997,71
4,100,linear,CV+ XBART,3.055050272155986,0.7746478873239436,7.3578458847986905,Exterior,2.492671251296997,71
4,100,linear,CV+ RF,4.435460355403678,0.72,10.080742382855528,Overall,0.27657532691955566,71
4,100,linear,CV+ RF,3.2836634202757975,0.8275862068965517,10.049850135430711,Interior,0.27657532691955566,71
4,100,linear,CV+ RF,4.827503274101499,0.676056338028169,10.093360343071298,Exterior,0.27657532691955566,71
4,150,linear,XBART,3.0695407424416556,0.7066666666666667,5.855158741635826,Overall,0.39876747131347656,92
4,150,linear,XBART,2.25661231095967,0.8103448275862069,5.8002643562272995,Interior,0.39876747131347656,92
4,150,linear,XBART,3.4859324533102916,0.6413043478260869,5.889766071567287,Exterior,0.39876747131347656,92
4,150,linear,XBART-GP,2.2455454704711753,0.86,6.433344166214934,Overall,2.3623602390289307,92
4,150,linear,XBART-GP,1.9411685567105108,0.8620689655172413,5.996819728098917,Interior,2.3623602390289307,92
4,150,linear,XBART-GP,2.4178217779432014,0.8586956521739131,6.708544355461989,Exterior,2.3623602390289307,92
4,150,linear,jackknife+ XBART,2.8345279876612715,0.84,7.013860022004758,Overall,54.49522280693054,92
4,150,linear,jackknife+ XBART,2.1036610739363035,0.9655172413793104,7.0253215506708635,Interior,54.49522280693054,92
4,150,linear,jackknife+ XBART,3.2109014749239986,0.7608695652173914,7.00663427567178,Exterior,54.49522280693054,92
4,150,linear,jackknife+ RF,4.029491165141267,0.74,9.442657232794694,Overall,6.444037914276123,92
4,150,linear,jackknife+ RF,3.337847940684789,0.8275862068965517,9.442942092630052,Interior,6.444037914276123,92
4,150,linear,jackknife+ RF,4.41012740466533,0.6847826086956522,9.442477647246317,Exterior,6.444037914276123,92
4,150,linear,CV+ XBART,2.841210823092679,0.8133333333333334,6.846570343090537,Overall,3.4088258743286133,92
4,150,linear,CV+ XBART,2.051449336395649,0.9310344827586207,6.828653695157006,Interior,3.4088258743286133,92
4,150,linear,CV+ XBART,3.241681774944299,0.7391304347826086,6.85786562113559,Exterior,3.4088258743286133,92
4,150,linear,CV+ RF,4.041360021253296,0.7466666666666667,9.50407574722475,Overall,0.3914623260498047,92
4,150,linear,CV+ RF,3.3521018962978846,0.8620689655172413,9.515598563019536,Interior,0.3914623260498047,92
4,150,linear,CV+ RF,4.421005406584031,0.6739130434782609,9.496811363354125,Exterior,0.3914623260498047,92
4,200,linear,XBART,2.883558300445397,0.69,5.416466252328751,Overall,0.48737072944641113,107
4,200,linear,XBART,1.9951982708992675,0.8172043010752689,5.457737198587218,Interior,0.48737072944641113,107
4,200,linear,XBART,3.475906112450356,0.5794392523364486,5.380595242963917,Exterior,0.48737072944641113,107
4,200,linear,XBART-GP,2.1775968887591524,0.795,5.873146490807517,Overall,2.964142084121704,107
4,200,linear,XBART-GP,1.8311412111048082,0.8602150537634409,5.61741736791875,Interior,2.964142084121704,107
4,200,linear,XBART-GP,2.439069409317488,0.7383177570093458,6.095415728458499,Exterior,2.964142084121704,107
4,200,linear,jackknife+ XBART,2.6902813330192012,0.795,6.1595839243371895,Overall,85.57916688919067,107
4,200,linear,jackknife+ XBART,1.8695963012938097,0.9032258064516129,6.14106859104043,Interior,85.57916688919067,107
4,200,linear,jackknife+ XBART,3.238857865910242,0.7009345794392523,6.1756766906605405,Exterior,85.57916688919067,107
4,200,linear,jackknife+ RF,4.084105636094564,0.695,8.965426353114692,Overall,11.506399631500244,107
4,200,linear,jackknife+ RF,3.385023453521231,0.8064516129032258,8.952895568253041,Interior,11.506399631500244,107
4,200,linear,jackknife+ RF,4.606328517238176,0.5981308411214953,8.976317596031832,Exterior,11.506399631500244,107
4,200,linear,CV+ XBART,2.7941397716817993,0.765,6.205169398127289,Overall,4.0452423095703125,107
4,200,linear,CV+ XBART,1.9291895515593875,0.9032258064516129,6.170712295005601,Interior,4.0452423095703125,107
4,200,linear,CV+ XBART,3.3701806524628464,0.6448598130841121,6.235118095233057,Exterior,4.0452423095703125,107
4,200,linear,CV+ RF,4.091711323747013,0.675,8.690235555753237,Overall,0.5203752517700195,107
4,200,linear,CV+ RF,3.378004280529404,0.7849462365591398,8.665811699942532,Interior,0.5203752517700195,107
4,200,linear,CV+ RF,4.623391773821115,0.5794392523364486,8.71146376687843,Exterior,0.5203752517700195,107
4,300,linear,XBART,2.656276869508494,0.6666666666666666,5.084722128705284,Overall,0.6193888187408447,129
4,300,linear,XBART,1.9555632103080731,0.7719298245614035,5.11453264331294,Interior,0.6193888187408447,129
4,300,linear,XBART,3.3674216034675233,0.5271317829457365,5.045205865155601,Exterior,0.6193888187408447,129
4,300,linear,XBART-GP,1.8585507329490878,0.87,5.647622592192344,Overall,4.4144980907440186,129
4,300,linear,XBART-GP,1.6862240539893163,0.8771929824561403,5.283082916180241,Interior,4.4144980907440186,129
4,300,linear,XBART-GP,2.0649345040583813,0.8604651162790697,6.13084960458048,Exterior,4.4144980907440186,129
4,300,linear,jackknife+ XBART,2.486846327989814,0.7533333333333333,5.393568145924749,Overall,155.37464690208435,129
4,300,linear,jackknife+ XBART,1.7334793111085092,0.8888888888888888,5.3722272274240135,Interior,155.37464690208435,129
4,300,linear,jackknife+ XBART,3.2247526898046206,0.5736434108527132,5.421857270448978,Exterior,155.37464690208435,129
4,300,linear,jackknife+ RF,3.7902241353174615,0.7466666666666667,8.307219596536605,Overall,28.18524718284607,129
4,300,linear,jackknife+ RF,2.823783794295516,0.847953216374269,8.28981695124013,Interior,28.18524718284607,129
4,300,linear,jackknife+ RF,4.779013884195949,0.6124031007751938,8.330288219371468,Exterior,28.18524718284607,129
4,300,linear,CV+ XBART,2.4474766135545516,0.77,5.580547773662426,Overall,4.896587610244751,129
4,300,linear,CV+ XBART,1.724221610821165,0.8888888888888888,5.574683525839074,Interior,4.896587610244751,129
4,300,linear,CV+ XBART,3.1606467842867363,0.6124031007751938,5.588321311474775,Exterior,4.896587610244751,129
4,300,linear,CV+ RF,3.8302590028911014,0.7366666666666667,8.175528293200685,Overall,0.8280174732208252,129
4,300,linear,CV+ RF,2.8854537420111046,0.8421052631578947,8.152262682372912,Interior,0.8280174732208252,129
4,300,linear,CV+ RF,4.804347195636657,0.5968992248062015,8.206368754065409,Exterior,0.8280174732208252,129
